,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
9065,2011-01-01,9065,Male,34,1977-04-11,0.00067,Married,1860,,2036-05-04,No,,,Permanent contract,38541.0,165746,Yes,3,,NA,1,Created
9066,2011-01-01,9066,Male,22,1989-05-13,0.00041,Single,0,,,Yes,39.0,2028-01-14,Permanent contract,20831.0,-9651,No,0,,NA,1,Created
9067,2011-01-01,9067,Male,15,1996-02-03,0.00015,Single,0,,,Yes,30.0,2026-09-23,Child,0.0,0,Yes,0,,NA,1,Created
9068,2011-01-01,9068,Female,20,1991-11-06,0.00018,Single,0,,,No,,,Permanent contract,12235.0,67975,Yes,0,37.0,2028-03-31,1,Created
9069,2011-01-01,9069,Female,38,1973-09-21,0.00063,Single,0,,,No,,,Permanent contract,53658.0,152505,No,0,,NA,1,Created
9070,2011-01-01,9070,Female,49,1962-06-23,0.00193,Divorced,0,,,Yes,,,Permanent contract,23551.0,3370327,Yes,0,,NA,1,Created
9071,2011-01-01,9071,Male,20,1991-06-04,0.00045,Single,0,,,Yes,35.0,2026-08-09,Permanent contract,20658.0,556,Yes,0,,NA,1,Created
9072,2011-01-01,9072,Female,46,1965-05-05,0.00134,Married,1877,,2059-10-28,No,,,Permanent contract,56794.0,339,No,1,,NA,1,Created
9073,2011-01-01,9073,Male,14,1997-06-27,0.00014,Single,0,,,Yes,39.0,2036-04-20,Child,0.0,0,Yes,0,,NA,1,Created
9074,2011-01-01,9074,Female,65,1946-01-09,0.007559999999999999,Married,1878,,2035-07-08,No,,,Family business,20398.0,-3305,No,2,,NA,1,Created
16708,2011-01-09,9074,Female,66,1946-01-09,0.007559999999999999,Married,1878,,2035-07-08,No,,,Retired,14278.599999999999,-3305,No,2,,NA,1,Life event: Retired
9075,2011-01-01,9075,Male,55,1956-12-14,0.00419,Married,1861,,2046-12-19,No,,,Permanent contract,5762.0,108944,No,2,,NA,1,Created
9076,2011-01-01,9076,Female,1,2010-12-12,0.00033999999999999997,Single,0,,,No,,,Child,0.0,0,No,0,34.0,2044-03-23,1,Created
9077,2011-01-01,9077,Female,89,1922-11-09,0.11775999999999999,Divorced,0,,,No,,,Retired,49461.0,38,Yes,0,,NA,1,Created
9078,2011-01-01,9078,Female,65,1946-11-25,0.007559999999999999,Married,1879,,2064-04-15,No,,,Permanent contract,78852.0,-1182,Yes,2,,NA,1,Created
18244,2011-11-25,9078,Female,66,1946-11-25,0.007559999999999999,Married,1879,,2064-04-15,No,,,Retired,55196.399999999994,-1182,Yes,2,,NA,1,Life event: Retired
9079,2011-01-01,9079,Male,102,1909-08-25,1.0,Widowed,0,,,No,,,Retired,43736.0,450928,Yes,0,,NA,1,Created
17301,2011-05-11,9079,Male,102,1909-08-25,1.0,Widowed,0,,,No,,,Retired,43736.0,450928,Yes,0,,NA,0,Life event: Deceased
9080,2011-01-01,9080,Female,42,1969-02-06,0.001,Single,0,,,Yes,30.0,,Permanent contract,17000.0,200386,Yes,0,,NA,1,Created
9081,2011-01-01,9081,Female,6,2005-05-31,8e-05,Single,0,,,Yes,35.0,2040-06-28,Child,0.0,0,Yes,0,33.0,2038-05-12,1,Created
9082,2011-01-01,9082,Female,34,1977-06-29,0.00037,Married,1880,,2027-08-17,No,,,Permanent contract,4057.0,444761,Yes,2,,NA,1,Created
9083,2011-01-01,9083,Female,52,1959-07-04,0.00268,Married,1881,,2038-07-22,Yes,,,Permanent contract,14955.0,354013,Yes,2,,NA,1,Created
9084,2011-01-01,9084,Male,49,1962-02-23,0.00242,Married,1862,,2049-10-08,Yes,,,Permanent contract,19121.0,244153,No,2,,NA,1,Created
9085,2011-01-01,9085,Female,50,1961-04-03,0.00225,Married,1882,,2019-11-26,No,,,Permanent contract,5070.0,163332,Yes,1,,NA,1,Created
9086,2011-01-01,9086,Male,33,1978-06-19,0.00047999999999999996,Married,1863,,2030-01-13,No,,,Permanent contract,34209.0,832663,Yes,3,,NA,1,Created
9087,2011-01-01,9087,Female,52,1959-08-29,0.00268,Single,0,,,No,,,Permanent contract,47072.0,152995,No,0,,NA,1,Created
9088,2011-01-01,9088,Female,76,1935-08-06,0.02337,Married,1883,,2066-06-20,Yes,,,Retired,174878.0,2535,Yes,3,,NA,1,Created
9089,2011-01-01,9089,Male,71,1940-08-10,0.02034,Widowed,0,,,No,,,Retired,23522.0,899243,Yes,0,,NA,1,Created
9090,2011-01-01,9090,Male,35,1976-12-18,0.00055,Married,1864,,2022-09-03,No,,,Permanent contract,13755.0,718927,No,3,,NA,1,Created
9091,2011-01-01,9091,Male,2,2009-04-10,0.00021,Single,0,,,Yes,33.0,2042-10-17,Child,0.0,0,Yes,0,,NA,1,Created
9092,2011-01-01,9092,Female,53,1958-10-23,0.00312,Single,0,,,Yes,30.0,,Permanent contract,21487.0,4112,Yes,0,,NA,1,Created
9093,2011-01-01,9093,Female,60,1951-09-08,0.00541,Married,1884,,2051-10-11,No,,,Entrepreneur without personnel,43650.0,-3085,Yes,2,,NA,1,Created
9094,2011-01-01,9094,Male,15,1996-07-06,0.00015,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9095,2011-01-01,9095,Female,20,1991-10-18,0.00018,Married,1885,,2050-12-05,Yes,,,Permanent contract,30727.0,12767,Yes,3,33.0,2024-06-09,1,Created
9096,2011-01-01,9096,Female,60,1951-03-17,0.00541,Married,1886,,2021-11-06,No,,,Entrepreneur without personnel,36299.0,38084,Yes,2,,NA,1,Created
9097,2011-01-01,9097,Male,54,1957-12-13,0.00404,Married,1865,,2048-01-14,No,,,Flexible contract,161478.0,83019,Yes,1,,NA,1,Created
9098,2011-01-01,9098,Female,19,1992-12-25,0.00014,Single,0,,,Yes,28.0,2020-09-16,Permanent contract,12958.0,19687,Yes,0,28.0,2020-11-18,1,Created
9099,2011-01-01,9099,Male,41,1970-08-01,0.0008900000000000001,Married,1866,,2013-02-11,No,,,Flexible contract,46031.0,1475,No,1,,NA,1,Created
9100,2011-01-01,9100,Female,30,1981-10-16,0.00027,Single,0,,,No,,,Permanent contract,41128.0,3659,Yes,0,,NA,1,Created
9101,2011-01-01,9101,Male,43,1968-05-05,0.00103,Divorced,0,,,No,,,Entrepreneur without personnel,66225.0,643,No,0,,NA,1,Created
9102,2011-01-01,9102,Female,71,1940-12-07,0.013009999999999999,Married,1887,,2019-02-14,Yes,,,Retired,38385.0,88287,No,1,,NA,1,Created
9103,2011-01-01,9103,Male,15,1996-07-21,0.00015,Single,0,,,Yes,36.0,2032-02-21,Child,0.0,0,Yes,0,,NA,1,Created
9104,2011-01-01,9104,Male,62,1949-03-04,0.008409999999999999,Married,1867,,2052-03-24,No,,,Permanent contract,17502.0,113559,Yes,1,,NA,1,Created
9105,2011-01-01,9105,Female,32,1979-08-10,0.00041,Single,0,,,Yes,31.0,,Permanent contract,32357.0,611378,Yes,0,34.0,2013-12-24,1,Created
9106,2011-01-01,9106,Female,5,2006-04-17,4e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,40.0,2046-07-07,1,Created
9107,2011-01-01,9107,Female,18,1993-07-16,0.00023999999999999998,Single,0,,,Yes,25.0,2018-08-16,Flexible contract,32011.0,804282,No,0,30.0,2023-07-30,1,Created
9108,2011-01-01,9108,Female,51,1960-09-23,0.0023899999999999998,Single,0,,,Yes,39.0,,Flexible contract,25300.0,320434,No,0,,NA,1,Created
9109,2011-01-01,9109,Male,44,1967-11-26,0.0013599999999999999,Married,1868,,2025-08-29,Yes,,,Unemployed,34474.0,-11099,No,2,,NA,1,Created
9110,2011-01-01,9110,Female,33,1978-10-10,0.00035,Married,1888,,2011-09-16,No,,,Entrepreneur without personnel,22399.0,354464,No,2,35.0,2013-05-22,1,Created
17933,2011-09-16,9110,Female,33,1978-10-10,0.00035,Divorced,1888,,2011-09-16,No,,,Entrepreneur without personnel,22399.0,354464,No,2,35,2013-05-22,1,Life event: Divorced
9111,2011-01-01,9111,Male,20,1991-01-24,0.00045,Single,0,,,Yes,55.0,2046-09-22,Entrepreneur without personnel,25555.0,54,Yes,0,,NA,1,Created
9112,2011-01-01,9112,Male,63,1948-04-04,0.00945,Married,1869,,2037-04-29,Yes,,,Permanent contract,16495.0,105111,Yes,3,,NA,1,Created
9113,2011-01-01,9113,Male,40,1971-04-15,0.0009400000000000001,Single,0,,,Yes,31.0,,Permanent contract,2120.0,-47177,No,0,,NA,1,Created
9114,2011-01-01,9114,Male,29,1982-06-12,0.0005200000000000001,Single,0,,,Yes,20.0,,Permanent contract,17852.0,34792,Yes,0,,NA,1,Created
9115,2011-01-01,9115,Female,57,1954-03-09,0.00387,Single,0,,,No,,,Permanent contract,1992.0,104773,No,0,,NA,1,Created
9116,2011-01-01,9116,Female,28,1983-06-15,0.00025,Single,0,,,Yes,39.0,2022-01-12,Flexible contract,3490.0,141165,Yes,0,,NA,1,Created
9117,2011-01-01,9117,Female,59,1952-07-26,0.00479,Married,1889,,2017-02-03,Yes,,,Entrepreneur without personnel,58746.0,16645,No,3,,NA,1,Created
9118,2011-01-01,9118,Male,2,2009-02-22,0.00021,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9119,2011-01-01,9119,Female,47,1964-02-05,0.00168,Married,1890,,2048-08-21,No,,,Permanent contract,224069.0,129068,Yes,1,,NA,1,Created
9120,2011-01-01,9120,Male,37,1974-11-07,0.00082,Married,1870,,2015-07-11,No,,,Permanent contract,42709.0,-19049,No,2,,NA,1,Created
9121,2011-01-01,9121,Male,34,1977-07-11,0.00067,Married,1871,,2030-08-28,Yes,,,Permanent contract,13473.0,-2321,No,1,,NA,1,Created
9122,2011-01-01,9122,Male,64,1947-03-29,0.01097,Married,1872,,2044-08-28,No,,,Flexible contract,35751.0,38181,Yes,1,,NA,1,Created
17089,2011-03-29,9122,Male,65,1947-03-29,0.01097,Married,1872,,2044-08-28,No,,,Retired,25025.699999999997,38181,Yes,1,,NA,1,Life event: Retired
9123,2011-01-01,9123,Female,21,1990-05-03,0.00016,Single,0,,,No,,,Permanent contract,4672.0,135654,No,0,30.0,2020-05-24,1,Created
9124,2011-01-01,9124,Male,58,1953-08-22,0.00603,Married,1873,,2030-08-06,No,,,Permanent contract,10646.0,16337,Yes,2,,NA,1,Created
9125,2011-01-01,9125,Female,19,1992-11-18,0.00014,Single,0,,,No,,,Unemployed,110696.0,683,Yes,0,40.0,2032-05-06,1,Created
9126,2011-01-01,9126,Male,16,1995-11-15,0.00029,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9127,2011-01-01,9127,Male,63,1948-11-01,0.00945,Married,1874,,2051-03-22,Yes,,,Permanent contract,64949.0,394670,No,1,,NA,1,Created
9128,2011-01-01,9128,Female,40,1971-09-12,0.0006900000000000001,Single,0,,,Yes,28.0,,Permanent contract,9857.0,22371,No,0,40.0,2011-07-19,1,Created
9129,2011-01-01,9129,Female,48,1963-11-05,0.0018800000000000002,Married,1891,,2045-06-21,Yes,,,Entrepreneur without personnel,7308.0,6862,Yes,3,,NA,1,Created
9130,2011-01-01,9130,Male,20,1991-06-04,0.00045,Single,0,,,No,,,Flexible contract,648.0,146842,No,0,,NA,1,Created
9131,2011-01-01,9131,Female,15,1996-06-27,8e-05,Single,0,,,No,,,Child,0.0,0,No,0,33.0,2029-04-11,1,Created
9132,2011-01-01,9132,Male,51,1960-02-06,0.00301,Married,1875,,2064-04-24,Yes,,,Permanent contract,30465.0,-4272,Yes,2,,NA,1,Created
9133,2011-01-01,9133,Female,69,1942-06-17,0.0108,Married,1892,,2059-11-22,No,,,Retired,30012.0,132360,No,2,,NA,1,Created
9134,2011-01-01,9134,Female,4,2007-03-21,5.9999999999999995e-05,Single,0,,,Yes,30.0,2037-09-15,Child,0.0,0,Yes,0,35.0,2042-09-20,1,Created
9135,2011-01-01,9135,Female,21,1990-06-30,0.00016,Single,0,,,No,,,Flexible contract,60919.0,46167,No,0,29.0,2019-06-07,1,Created
9136,2011-01-01,9136,Male,42,1969-12-06,0.00128,Divorced,0,,,Yes,,,Entrepreneur without personnel,30044.0,349013,Yes,0,,NA,1,Created
9137,2011-01-01,9137,Male,47,1964-03-06,0.00186,Married,1876,,2038-12-26,Yes,,,Permanent contract,14085.0,587642,Yes,2,,NA,1,Created
9138,2011-01-01,9138,Male,56,1955-07-17,0.0052,Married,1877,,2059-10-28,Yes,,,Permanent contract,91524.0,-3128,No,1,,NA,1,Created
9139,2011-01-01,9139,Female,19,1992-11-27,0.00014,Single,0,,,No,,,Unemployed,5341.0,555877,No,0,31.0,2023-01-31,1,Created
9140,2011-01-01,9140,Female,95,1916-01-16,0.23053,Widowed,0,,,No,,,Retired,40554.0,173330,Yes,0,,NA,1,Created
9141,2011-01-01,9141,Male,18,1993-11-14,0.00032,Single,0,,,No,,,Permanent contract,4453.0,396709,Yes,0,,NA,1,Created
9142,2011-01-01,9142,Female,61,1950-04-15,0.00562,Married,1893,,2022-04-21,Yes,,,Entrepreneur without personnel,64843.0,334964,No,1,,NA,1,Created
9143,2011-01-01,9143,Male,0,2011-02-21,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
9144,2011-01-01,9144,Male,80,1931-08-28,0.05987000000000001,Married,1878,,2035-07-08,No,,,Retired,17973.0,93445,No,2,,NA,1,Created
9145,2011-01-01,9145,Male,91,1920-04-26,0.18929,Widowed,0,,,Yes,,,Retired,5486.0,197980,No,0,,NA,1,Created
9146,2011-01-01,9146,Female,12,1999-11-30,5e-05,Single,0,,,Yes,33.0,2032-04-25,Child,0.0,0,Yes,0,35.0,2034-03-10,1,Created
9147,2011-01-01,9147,Female,80,1931-06-07,0.03682,Widowed,0,,,Yes,,,Retired,11646.0,3929578,Yes,0,,NA,1,Created
9148,2011-01-01,9148,Male,7,2004-08-21,9e-05,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9149,2011-01-01,9149,Female,8,2003-01-13,2.9999999999999997e-05,Single,0,,,Yes,63.0,2066-12-17,Child,0.0,0,Yes,0,31.0,2034-02-03,1,Created
9150,2011-01-01,9150,Female,70,1941-08-31,0.01252,Married,1894,,2015-07-02,No,,,Retired,11365.0,83,Yes,2,,NA,1,Created
9151,2011-01-01,9151,Female,66,1945-04-02,0.009040000000000001,Divorced,0,,,Yes,,,Permanent contract,15881.0,1860,No,0,,NA,1,Created
17114,2011-04-02,9151,Female,67,1945-04-02,0.009040000000000001,Divorced,0,,,Yes,,,Retired,11116.699999999999,1860,No,0,,NA,1,Life event: Retired
9152,2011-01-01,9152,Male,80,1931-02-16,0.05987000000000001,Married,1879,,2064-04-15,No,,,Retired,29925.0,10666,Yes,2,,NA,1,Created
9153,2011-01-01,9153,Male,48,1963-11-15,0.0021100000000000003,Married,1880,,2027-08-17,Yes,,,Entrepreneur without personnel,25383.0,43315,Yes,2,,NA,1,Created
9154,2011-01-01,9154,Female,63,1948-02-22,0.00672,Married,1895,,2046-08-03,Yes,,,Unemployed,26648.0,112358,No,2,,NA,1,Created
9155,2011-01-01,9155,Female,32,1979-09-22,0.00041,Married,1896,,2011-11-14,Yes,,,Flexible contract,1834.0,4795,No,3,33.0,2012-07-16,1,Created
18185,2011-11-14,9155,Female,33,1979-09-22,0.00041,Divorced,1896,,2011-11-14,Yes,,,Flexible contract,1834.0,4795,No,3,33,2012-07-16,1,Life event: Divorced
9156,2011-01-01,9156,Female,47,1964-01-29,0.00168,Single,0,,,No,,,Permanent contract,25059.0,50107,No,0,,NA,1,Created
9157,2011-01-01,9157,Female,71,1940-06-13,0.013009999999999999,Married,1897,,2024-06-23,Yes,,,Retired,78407.0,246050,No,2,,NA,1,Created
9158,2011-01-01,9158,Male,39,1972-01-30,0.0008699999999999999,Single,0,,,No,,,Permanent contract,21222.0,63620,No,0,,NA,1,Created
9159,2011-01-01,9159,Female,80,1931-10-17,0.03682,Widowed,0,,,Yes,,,Retired,18696.0,339884,Yes,0,,NA,1,Created
9160,2011-01-01,9160,Male,95,1916-08-24,0.25144,Widowed,0,,,No,,,Retired,21565.0,75616,Yes,0,,NA,1,Created
17485,2011-06-13,9160,Male,95,1916-08-24,0.25144,Widowed,0,,,No,,,Retired,21565.0,75616,Yes,0,,NA,0,Life event: Deceased
9161,2011-01-01,9161,Female,10,2001-11-10,0.0001,Single,0,,,No,,,Child,0.0,0,Yes,0,37.0,2038-04-13,1,Created
9162,2011-01-01,9162,Male,12,1999-10-12,0.00011,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
9163,2011-01-01,9163,Male,37,1974-02-27,0.00082,Single,0,,,No,,,Permanent contract,46620.0,2664,Yes,0,,NA,1,Created
9164,2011-01-01,9164,Female,68,1943-08-24,0.00983,Married,1898,,2041-07-25,No,,,Retired,19009.0,-48884,Yes,3,,NA,1,Created
9165,2011-01-01,9165,Female,29,1982-07-29,0.00032,Single,0,,,No,,,Entrepreneur without personnel,10354.0,-42888,No,0,,NA,1,Created
9166,2011-01-01,9166,Female,40,1971-04-17,0.0006900000000000001,Married,1899,,2035-01-08,No,,,Permanent contract,69280.0,110582,Yes,1,,NA,1,Created
9167,2011-01-01,9167,Male,4,2007-03-20,0.00011,Single,0,,,Yes,41.0,2048-05-01,Child,0.0,0,Yes,0,,NA,1,Created
9168,2011-01-01,9168,Male,58,1953-04-18,0.00603,Married,1881,,2038-07-22,Yes,,,Flexible contract,16502.0,694696,Yes,2,,NA,1,Created
9169,2011-01-01,9169,Female,5,2006-06-15,4e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,30.0,2036-08-27,1,Created
9170,2011-01-01,9170,Female,40,1971-01-11,0.0006900000000000001,Married,1900,,2029-04-25,No,,,Entrepreneur with personel,36946.0,114763,No,2,,NA,1,Created
9171,2011-01-01,9171,Male,6,2005-12-24,5.9999999999999995e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
9172,2011-01-01,9172,Male,42,1969-05-19,0.00128,Married,1882,,2019-11-26,Yes,,,Permanent contract,229.0,88012,Yes,1,,NA,1,Created
9173,2011-01-01,9173,Male,54,1957-12-29,0.00404,Married,1883,,2066-06-20,No,,,Permanent contract,17175.0,-24986,Yes,3,,NA,1,Created
9174,2011-01-01,9174,Male,20,1991-04-04,0.00045,Single,0,,,No,,,Permanent contract,37593.0,-4963,Yes,0,,NA,1,Created
9175,2011-01-01,9175,Male,43,1968-09-16,0.00103,Divorced,0,,,Yes,,,Permanent contract,29433.0,-46707,Yes,0,,NA,1,Created
9176,2011-01-01,9176,Male,28,1983-01-20,0.00045,Single,0,,,No,,,Permanent contract,64610.0,194,No,0,,NA,1,Created
9177,2011-01-01,9177,Male,51,1960-07-28,0.00301,Single,0,,,No,,,Permanent contract,10091.0,36199,Yes,0,,NA,1,Created
9178,2011-01-01,9178,Female,94,1917-07-23,0.20800000000000002,Widowed,0,,,No,,,Retired,15221.0,-37747,Yes,0,,NA,1,Created
9179,2011-01-01,9179,Female,42,1969-02-25,0.001,Married,1901,,2037-10-18,Yes,,,Flexible contract,75929.0,346919,Yes,3,,NA,1,Created
9180,2011-01-01,9180,Female,14,1997-03-29,9e-05,Single,0,,,Yes,35.0,2032-08-28,Child,0.0,0,Yes,0,31.0,2028-02-19,1,Created
9181,2011-01-01,9181,Female,61,1950-03-22,0.00562,Married,1902,,2045-02-25,No,,,Entrepreneur with personel,3905.0,271458,Yes,3,,NA,1,Created
9182,2011-01-01,9182,Male,30,1981-02-15,0.00055,Married,1884,,2051-10-11,No,,,Permanent contract,69531.0,300512,Yes,2,,NA,1,Created
9183,2011-01-01,9183,Male,43,1968-04-09,0.00103,Married,1885,,2050-12-05,No,,,Flexible contract,19628.0,403300,Yes,3,,NA,1,Created
9184,2011-01-01,9184,Female,45,1966-03-29,0.00134,Married,1903,,2058-04-21,Yes,,,Permanent contract,14514.0,34734,No,1,,NA,1,Created
9185,2011-01-01,9185,Male,10,2001-06-11,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9186,2011-01-01,9186,Male,45,1966-03-06,0.0014199999999999998,Single,0,,,No,,,Permanent contract,32337.0,281884,No,0,,NA,1,Created
9187,2011-01-01,9187,Female,59,1952-02-07,0.00479,Married,1904,,2028-03-03,No,,,Permanent contract,59477.0,238459,Yes,1,,NA,1,Created
9188,2011-01-01,9188,Male,9,2002-12-10,0.00014,Single,0,,,Yes,42.0,2044-07-19,Child,0.0,0,Yes,0,,NA,1,Created
9189,2011-01-01,9189,Male,18,1993-10-14,0.00032,Single,0,,,No,,,Flexible contract,27064.0,-27957,No,0,,NA,1,Created
9190,2011-01-01,9190,Male,40,1971-03-09,0.0009400000000000001,Divorced,0,,,No,,,Flexible contract,21717.0,889720,Yes,0,,NA,1,Created
9191,2011-01-01,9191,Female,35,1976-01-10,0.00033999999999999997,Married,1905,,2026-05-13,No,,,Unemployed,11657.0,-18543,Yes,1,,NA,1,Created
9192,2011-01-01,9192,Male,12,1999-06-07,0.00011,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9193,2011-01-01,9193,Female,51,1960-06-04,0.0023899999999999998,Married,1906,,2038-08-05,No,,,Permanent contract,11986.0,12709,No,3,,NA,1,Created
9194,2011-01-01,9194,Female,73,1938-04-04,0.01577,Married,1907,,2050-12-17,No,,,Retired,34536.0,4694738,Yes,1,,NA,1,Created
9195,2011-01-01,9195,Female,20,1991-12-06,0.00018,Single,0,,,No,,,Permanent contract,4019.0,47095,Yes,0,23.0,2014-10-02,1,Created
9196,2011-01-01,9196,Female,10,2001-11-08,0.0001,Single,0,,,Yes,38.0,2039-03-16,Child,0.0,0,Yes,0,27.0,2028-06-25,1,Created
9197,2011-01-01,9197,Male,62,1949-10-19,0.008409999999999999,Married,1886,,2021-11-06,No,,,Permanent contract,10037.0,14071,Yes,2,,NA,1,Created
9198,2011-01-01,9198,Female,22,1989-11-10,0.00023999999999999998,Single,0,,,Yes,35.0,2024-01-08,Flexible contract,97921.0,-2293,Yes,0,33.0,2022-03-07,1,Created
9199,2011-01-01,9199,Male,61,1950-11-13,0.00747,Married,1887,,2019-02-14,Yes,,,Permanent contract,9423.0,111330,No,1,,NA,1,Created
9200,2011-01-01,9200,Female,13,1998-08-10,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,32.0,2030-03-26,1,Created
9201,2011-01-01,9201,Male,35,1976-09-12,0.00055,Divorced,0,,,No,,,Permanent contract,23250.0,12937,Yes,0,,NA,1,Created
9202,2011-01-01,9202,Male,11,2000-11-26,9e-05,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
9203,2011-01-01,9203,Female,75,1936-08-13,0.01986,Married,1908,,2019-08-01,Yes,,,Retired,18036.0,328,Yes,1,,NA,1,Created
9204,2011-01-01,9204,Male,8,2003-10-28,9e-05,Single,0,,,Yes,33.0,2036-08-11,Child,0.0,0,No,0,,NA,1,Created
9205,2011-01-01,9205,Female,9,2002-11-02,2.9999999999999997e-05,Single,0,,,No,,,Child,0.0,0,No,0,26.0,2028-07-07,1,Created
9206,2011-01-01,9206,Male,63,1948-11-03,0.00945,Married,1888,,2011-09-16,Yes,,,Permanent contract,27106.0,4365,No,2,,NA,1,Created
17934,2011-09-16,9206,Male,63,1948-11-03,0.00945,Divorced,1888,,2011-09-16,Yes,,,Permanent contract,27106.0,4365,No,2,,NA,1,Life event: Divorced
9207,2011-01-01,9207,Female,36,1975-01-18,0.00049,Single,0,,,Yes,53.0,2028-08-26,Permanent contract,39311.0,-17566,Yes,0,,NA,1,Created
9208,2011-01-01,9208,Female,93,1918-10-11,0.18566,Widowed,0,,,Yes,,,Retired,22064.0,753,No,0,,NA,1,Created
9209,2011-01-01,9209,Male,3,2008-07-22,0.0002,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
9210,2011-01-01,9210,Female,7,2004-05-01,7e-05,Single,0,,,Yes,30.0,2034-10-16,Child,0.0,0,No,0,32.0,2036-04-27,1,Created
9211,2011-01-01,9211,Female,49,1962-03-09,0.00193,Married,1909,,2013-10-14,Yes,,,Permanent contract,29009.0,4359,No,2,,NA,1,Created
9212,2011-01-01,9212,Female,20,1991-10-12,0.00018,Single,0,,,Yes,45.0,2036-12-28,Entrepreneur without personnel,13017.0,48072,No,0,23.0,2014-11-17,1,Created
9213,2011-01-01,9213,Male,43,1968-09-12,0.00103,Married,1889,,2017-02-03,Yes,,,Permanent contract,25498.0,106360,No,3,,NA,1,Created
9214,2011-01-01,9214,Female,32,1979-04-10,0.00041,Single,0,,,No,,,Permanent contract,23842.0,80265,Yes,0,,NA,1,Created
9215,2011-01-01,9215,Male,5,2006-10-20,9e-05,Single,0,,,Yes,36.0,2042-09-06,Child,0.0,0,No,0,,NA,1,Created
9216,2011-01-01,9216,Male,41,1970-08-06,0.0008900000000000001,Married,1890,,2048-08-21,No,,,Permanent contract,32820.0,1139556,Yes,1,,NA,1,Created
9217,2011-01-01,9217,Female,39,1972-12-22,0.00074,Single,0,,,No,,,Permanent contract,96626.0,-32658,No,0,,NA,1,Created
9218,2011-01-01,9218,Male,9,2002-01-30,0.00014,Single,0,,,Yes,25.0,2027-05-07,Child,0.0,0,No,0,,NA,1,Created
9219,2011-01-01,9219,Female,34,1977-06-10,0.00037,Single,0,,,Yes,36.0,2013-11-05,Permanent contract,15626.0,303117,Yes,0,,NA,1,Created
9220,2011-01-01,9220,Female,30,1981-10-24,0.00027,Single,0,,,No,,,Permanent contract,25222.0,4647,No,0,33.0,2014-09-06,1,Created
9221,2011-01-01,9221,Female,59,1952-04-05,0.00479,Married,1910,,2049-10-14,No,,,Permanent contract,6595.0,-30882,No,2,,NA,1,Created
9222,2011-01-01,9222,Male,45,1966-04-05,0.0014199999999999998,Married,1891,,2045-06-21,No,,,Flexible contract,193090.0,224,Yes,3,,NA,1,Created
9223,2011-01-01,9223,Female,53,1958-06-17,0.00312,Married,1911,,2011-05-16,No,,,Flexible contract,7709.0,3246,Yes,3,,NA,1,Created
17324,2011-05-16,9223,Female,53,1958-06-17,0.00312,Divorced,1911,,2011-05-16,No,,,Flexible contract,7709.0,3246,Yes,3,,NA,1,Life event: Divorced
9224,2011-01-01,9224,Male,7,2004-09-05,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
9225,2011-01-01,9225,Female,48,1963-11-15,0.0018800000000000002,Married,1912,,2031-06-15,Yes,,,Permanent contract,25955.0,-28625,Yes,1,,NA,1,Created
9226,2011-01-01,9226,Female,20,1991-01-09,0.00018,Single,0,,,No,,,Permanent contract,14992.0,11121,No,0,27.0,2018-09-17,1,Created
9227,2011-01-01,9227,Male,87,1924-09-06,0.12537,Married,1892,,2059-11-22,No,,,Retired,2462.0,940354,No,2,,NA,1,Created
